"","team","pass_cmp","pass_att","pass_yds","pass_td","pass_int","pass_sacked","pass_sacked_yds","pass_long","pass_rating","rush_att","rush_yds","rush_td","rush_long","targets","rec","rec_yds","rec_td","rec_long","fumbles_lost","rush_scrambles","designed_rush_att","comb_pass_rush_play","comb_pass_play","comb_rush_play","Team_abbrev","Opponent_abbrev","two_point_conv","total_ret_td","offensive_fumble_recovery_td","pass_yds_bonus","rush_yds_bonus","rec_yds_bonus","pass_target_yds","pass_poor_throws","pass_blitzed","pass_hurried","rush_yds_before_contact","rush_yac","rush_broken_tackles","rec_air_yds","rec_yac","rec_drops","vis_team","home_team","vis_score","home_score","OT","Roof","Surface","Temperature","Humidity","Wind_Speed","Vegas_Line","Vegas_Favorite","Over_Under","game_date","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","is_blownout","score_diff"
"1301","HOU",29,39,310,2,1,5,31,45,145,14,44,1,27,36,29,310,2,177,0,0,14,58,44,14,"HOU","LAR",1,0,0,1,0,0,263,5,17,3,20,24,0,241,118,0,"LAR","HOU",38,22,"False","retractable roof (closed)","astroturf",72,45,0,-16,"LAR",46,"2021-10-31",TRUE,-16,TRUE,-16,TRUE,-16,TRUE,-16,TRUE,-16,TRUE,-16
"1302","LAR",22,34,310,3,0,1,8,73,183,31,165,2,53,34,22,310,3,193,0,0,31,66,35,31,"LAR","HOU",0,0,0,1,0,1,217,6,9,3,120,45,0,217,142,2,"LAR","HOU",38,22,"False","retractable roof (closed)","astroturf",72,45,0,-16,"LAR",46,"2021-10-31",FALSE,16,FALSE,16,FALSE,16,FALSE,16,FALSE,16,FALSE,16
"1303","MIN",23,36,184,1,0,1,7,32,127,24,101,0,36,33,23,184,1,114,0,2,22,61,39,22,"MIN","DAL",0,0,0,0,0,0,219,6,6,2,54,47,4,170,94,4,"DAL","MIN",20,16,"False","dome","sportturf",72,45,0,-3,"MIN",51,"2021-10-31",FALSE,-4,FALSE,-4,FALSE,-4,FALSE,-4,FALSE,-4,FALSE,-4
"1304","DAL",25,41,360,2,1,3,19,108,210,24,78,0,17,41,25,360,2,171,1,1,23,68,45,23,"DAL","MIN",0,0,0,1,0,2,428,9,15,0,39,39,2,428,143,2,"DAL","MIN",20,16,"False","dome","sportturf",72,45,0,-3,"MIN",51,"2021-10-31",FALSE,4,FALSE,4,FALSE,4,FALSE,4,FALSE,4,FALSE,4
"1305","TAM",28,41,375,4,2,3,25,50,151,14,71,0,48,41,28,375,4,216,1,0,14,58,44,14,"TAM","NOR",0,0,0,1,0,1,340,7,10,0,48,23,0,340,205,2,"TAM","NOR",27,36,"False","dome","sportturf",72,45,0,-4,"TAM",49,"2021-10-31",FALSE,-9,FALSE,-9,FALSE,-9,FALSE,-9,FALSE,-9,FALSE,-9
"1306","NOR",22,39,215,2,0,1,6,56,191,32,152,1,71,35,22,215,2,132,0,5,27,72,45,27,"NOR","TAM",0,0,0,0,0,0,189,8,20,3,108,44,5,189,104,0,"TAM","NOR",27,36,"False","dome","sportturf",72,45,0,-4,"TAM",49,"2021-10-31",FALSE,9,FALSE,9,FALSE,9,FALSE,9,FALSE,9,FALSE,9
"1307","CIN",22,35,305,3,1,3,28,100,221,16,41,1,16,34,22,305,3,166,0,0,16,54,38,16,"CIN","NYJ",0,0,0,0,0,0,206,4,9,6,27,14,1,212,171,1,"CIN","NYJ",31,34,"False","outdoors","fieldturf ",63,67,11,-11,"CIN",43,"2021-10-31",FALSE,-3,FALSE,-3,FALSE,-3,FALSE,-3,FALSE,-3,FALSE,-3
"1308","NYJ",39,49,422,3,2,2,8,35,169,27,97,1,34,49,39,422,3,158,1,0,27,78,51,27,"NYJ","CIN",2,0,0,1,0,0,171,5,10,5,61,36,0,171,292,2,"CIN","NYJ",31,34,"False","outdoors","fieldturf ",63,67,11,-11,"CIN",43,"2021-10-31",FALSE,3,FALSE,3,FALSE,3,FALSE,3,FALSE,3,FALSE,3
"1309","NWE",18,35,217,0,0,1,7,44,70,39,142,1,38,34,18,217,0,140,1,2,37,75,38,37,"NWE","LAC",2,0,0,0,0,0,334,13,12,1,83,59,2,327,75,1,"NWE","LAC",27,24,"False","dome","matrixturf",72,45,0,-4,"LAC",49,"2021-10-31",FALSE,3,FALSE,3,FALSE,3,FALSE,3,FALSE,3,FALSE,3
"1310","LAC",18,35,223,2,2,3,17,41,66,20,163,1,117,34,18,223,2,124,0,1,19,58,39,19,"LAC","NWE",0,0,0,0,0,0,323,8,7,5,114,49,1,307,93,2,"NWE","LAC",27,24,"False","dome","matrixturf",72,45,0,-4,"LAC",49,"2021-10-31",FALSE,-3,FALSE,-3,FALSE,-3,FALSE,-3,FALSE,-3,FALSE,-3
"1311","JAX",32,54,238,1,1,1,11,17,68,19,82,0,42,52,32,238,1,93,0,2,17,74,57,17,"JAX","SEA",0,0,0,0,0,0,274,10,19,8,38,44,2,263,154,2,"JAX","SEA",7,31,"False","outdoors","fieldturf ",54,45,8,-3,"SEA",44,"2021-10-31",TRUE,-24,TRUE,-24,TRUE,-24,TRUE,-24,TRUE,-24,TRUE,-24
"1312","SEA",20,24,195,2,0,3,35,28,128,25,69,1,32,22,20,195,2,54,0,1,24,52,28,24,"SEA","JAX",0,1,0,0,0,1,196,1,13,3,27,42,2,181,38,0,"JAX","SEA",7,31,"False","outdoors","fieldturf ",54,45,8,-3,"SEA",44,"2021-10-31",FALSE,24,FALSE,24,FALSE,24,FALSE,24,FALSE,24,FALSE,24
"1313","NYG",23,33,241,2,1,3,13,69,214,20,72,0,20,33,23,241,2,161,0,2,18,56,38,18,"NYG","KAN",0,0,0,0,0,0,130,7,13,4,47,25,0,130,146,2,"NYG","KAN",17,20,"False","outdoors","grass ",39,89,4,-10,"KAN",52,"2021-11-01",FALSE,-3,FALSE,-3,FALSE,-3,FALSE,-3,FALSE,-3,FALSE,-3
"1314","KAN",29,48,275,1,1,2,14,24,74,27,107,1,28,43,29,275,1,100,1,2,25,77,52,25,"KAN","NYG",0,0,0,0,0,0,332,10,6,5,73,34,0,310,213,2,"NYG","KAN",17,20,"False","outdoors","grass ",39,89,4,-10,"KAN",52,"2021-11-01",FALSE,3,FALSE,3,FALSE,3,FALSE,3,FALSE,3,FALSE,3
"1315","IND",22,30,272,3,0,1,0,31,134,30,260,3,122,29,22,272,3,165,0,2,28,61,33,28,"IND","NYJ",0,0,0,0,1,0,269,6,8,0,97,163,2,236,159,0,"NYJ","IND",30,45,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",46,"2021-11-04",FALSE,15,FALSE,15,FALSE,15,FALSE,15,FALSE,15,FALSE,15
"1316","NYJ",34,52,412,4,1,2,14,52,224,21,88,0,36,52,34,412,4,185,1,3,18,75,57,18,"NYJ","IND",0,0,0,1,0,0,434,9,2,3,68,20,1,434,173,3,"NYJ","IND",30,45,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",46,"2021-11-04",TRUE,-15,TRUE,-15,TRUE,-15,TRUE,-15,TRUE,-15,TRUE,-15
"1317","NWE",12,18,139,1,1,2,17,41,85,39,151,1,42,18,12,139,1,114,1,0,39,59,20,39,"NWE","CAR",0,0,0,0,0,0,116,4,6,1,83,68,5,116,91,1,"NWE","CAR",24,6,"False","outdoors","grass ",61,35,16,-3,"NWE",41,"2021-11-07",FALSE,18,FALSE,18,FALSE,18,FALSE,18,FALSE,18,FALSE,18
"1318","CAR",16,33,172,0,3,1,10,33,26,23,78,0,27,29,16,172,0,102,0,3,20,57,37,20,"CAR","NWE",0,0,0,0,0,0,183,7,8,11,44,34,1,159,109,0,"NWE","CAR",24,6,"False","outdoors","grass ",61,35,16,-3,"NWE",41,"2021-11-07",TRUE,-18,TRUE,-18,TRUE,-18,TRUE,-18,TRUE,-18,TRUE,-18
"1319","CLE",14,21,218,2,0,2,10,60,132,23,153,2,77,19,14,218,2,177,0,0,23,46,23,23,"CLE","CIN",0,0,0,0,1,0,215,4,11,3,25,128,5,212,62,0,"CLE","CIN",41,16,"False","outdoors","fieldturf ",56,47,0,-2,"CIN",47,"2021-11-07",FALSE,25,FALSE,25,FALSE,25,FALSE,25,FALSE,25,FALSE,25
"1320","CIN",29,42,288,0,2,5,25,26,125,23,85,2,31,41,29,288,0,125,1,0,23,70,47,23,"CIN","CLE",0,0,0,0,0,0,380,2,7,4,32,53,0,368,164,4,"CLE","CIN",41,16,"False","outdoors","fieldturf ",56,47,0,-2,"CIN",47,"2021-11-07",TRUE,-25,TRUE,-25,TRUE,-25,TRUE,-25,TRUE,-25,TRUE,-25
"1321","DAL",19,39,232,2,1,2,20,32,73,16,78,0,28,39,19,232,2,158,0,2,14,57,43,14,"DAL","DEN",2,0,0,0,0,0,451,9,8,8,59,19,1,451,106,4,"DEN","DAL",30,16,"False","retractable roof (closed)","matrixturf",72,45,0,-10,"DAL",48,"2021-11-07",TRUE,-14,TRUE,-14,TRUE,-14,TRUE,-14,TRUE,-14,TRUE,-14
"1322","DEN",19,28,249,1,0,4,32,44,107,41,190,2,45,24,19,249,1,149,0,0,41,73,32,41,"DEN","DAL",2,0,0,0,1,0,225,4,10,5,103,87,7,189,145,0,"DEN","DAL",30,16,"False","retractable roof (closed)","matrixturf",72,45,0,-10,"DAL",48,"2021-11-07",FALSE,14,FALSE,14,FALSE,14,FALSE,14,FALSE,14,FALSE,14
"1323","BUF",31,47,264,0,2,4,35,28,62,14,72,0,34,45,31,264,0,102,1,4,10,65,55,10,"BUF","JAX",0,0,0,0,0,0,287,8,13,13,50,22,1,288,102,2,"BUF","JAX",6,9,"False","outdoors","grass ",59,75,16,-14,"BUF",48,"2021-11-07",FALSE,-3,FALSE,-3,FALSE,-3,FALSE,-3,FALSE,-3,FALSE,-3
"1324","JAX",17,28,151,0,0,2,12,51,187,27,79,0,26,27,17,151,0,91,1,0,27,57,30,27,"JAX","BUF",0,0,0,0,0,0,209,6,9,7,53,26,0,197,68,1,"BUF","JAX",6,9,"False","outdoors","grass ",59,75,16,-14,"BUF",48,"2021-11-07",FALSE,3,FALSE,3,FALSE,3,FALSE,3,FALSE,3,FALSE,3
"1325","GNB",19,34,190,1,1,1,11,35,69,25,122,0,32,32,19,190,1,116,0,4,21,60,39,21,"GNB","KAN",0,0,0,0,0,0,265,9,18,6,67,55,0,273,87,1,"GNB","KAN",7,13,"False","outdoors","grass ",51,74,12,-7,"KAN",48,"2021-11-07",FALSE,-6,FALSE,-6,FALSE,-6,FALSE,-6,FALSE,-6,FALSE,-6
"1326","KAN",20,37,166,1,0,1,6,25,74,25,77,0,13,36,20,166,1,76,0,0,25,63,38,25,"KAN","GNB",0,0,0,0,0,0,331,10,9,2,43,34,2,331,103,3,"GNB","KAN",7,13,"False","outdoors","grass ",51,74,12,-7,"KAN",48,"2021-11-07",FALSE,6,FALSE,6,FALSE,6,FALSE,6,FALSE,6,FALSE,6
"1327","MIA",26,43,244,1,2,4,29,21,64,25,47,1,15,40,26,244,1,107,2,1,24,72,48,24,"MIA","HOU",0,0,0,0,0,0,390,6,16,4,28,19,0,379,78,4,"HOU","MIA",9,17,"False","outdoors","grass ",72,57,19,-5,"MIA",46,"2021-11-07",FALSE,8,FALSE,8,FALSE,8,FALSE,8,FALSE,8,FALSE,8
"1328","HOU",24,44,240,0,3,5,41,39,82,18,73,0,33,40,24,240,0,126,1,3,15,67,52,15,"HOU","MIA",0,0,0,0,0,0,363,9,26,10,48,25,1,301,134,2,"HOU","MIA",9,17,"False","outdoors","grass ",72,57,19,-5,"MIA",46,"2021-11-07",FALSE,-8,FALSE,-8,FALSE,-8,FALSE,-8,FALSE,-8,FALSE,-8
"1329","ATL",23,30,343,2,0,2,11,64,135,25,34,1,18,30,23,343,2,205,0,3,22,57,35,22,"ATL","NOR",0,0,0,1,0,1,262,4,10,1,16,18,0,262,150,1,"ATL","NOR",27,25,"False","dome","sportturf",72,45,0,-6,"NOR",41,"2021-11-07",FALSE,2,FALSE,2,FALSE,2,FALSE,2,FALSE,2,FALSE,2
"1330","NOR",27,43,282,2,0,1,15,44,213,25,109,1,38,42,27,282,2,134,1,0,25,69,44,25,"NOR","ATL",0,0,0,0,0,0,331,2,10,3,55,54,0,331,118,3,"ATL","NOR",27,25,"False","dome","sportturf",72,45,0,-6,"NOR",41,"2021-11-07",FALSE,-2,FALSE,-2,FALSE,-2,FALSE,-2,FALSE,-2,FALSE,-2
"1331","LVR",30,46,296,1,2,1,10,24,72,20,117,0,45,46,30,296,1,119,1,1,19,67,48,19,"LVR","NYG",0,0,0,0,0,0,266,10,15,3,72,45,3,266,187,0,"LVR","NYG",16,23,"False","outdoors","fieldturf ",54,38,4,-3,"LVR",46,"2021-11-07",FALSE,-7,FALSE,-7,FALSE,-7,FALSE,-7,FALSE,-7,FALSE,-7
"1332","NYG",15,20,110,1,0,3,12,30,104,31,149,0,38,18,15,110,1,73,1,3,28,54,26,28,"NYG","LVR",0,0,0,0,0,0,117,2,6,2,87,62,0,94,53,0,"LVR","NYG",16,23,"False","outdoors","fieldturf ",54,38,4,-3,"LVR",46,"2021-11-07",FALSE,7,FALSE,7,FALSE,7,FALSE,7,FALSE,7,FALSE,7
"1333","LAC",32,38,356,2,0,0,0,49,123,27,89,1,37,37,32,356,2,184,0,3,24,65,41,24,"LAC","PHI",2,0,0,1,0,1,215,4,9,1,50,39,2,215,175,1,"LAC","PHI",27,24,"False","outdoors","grass ",54,37,11,-1,"LAC",49,"2021-11-07",FALSE,3,FALSE,3,FALSE,3,FALSE,3,FALSE,3,FALSE,3
"1334","PHI",11,17,162,1,0,1,7,28,115,39,176,2,42,16,11,162,1,50,0,6,33,57,24,33,"PHI","LAC",0,0,0,0,0,1,206,4,8,3,120,56,4,206,52,0,"LAC","PHI",27,24,"False","outdoors","grass ",54,37,11,-1,"LAC",49,"2021-11-07",FALSE,-3,FALSE,-3,FALSE,-3,FALSE,-3,FALSE,-3,FALSE,-3
"1335","TEN",19,27,143,1,1,3,18,16,79,26,69,2,25,26,19,143,1,75,0,0,26,56,30,26,"TEN","LAR",0,0,0,0,0,0,109,2,13,0,25,44,1,96,103,2,"TEN","LAR",28,16,"False","dome","matrixturf",72,45,0,-7,"LAR",52,"2021-11-07",FALSE,12,FALSE,12,FALSE,12,FALSE,12,FALSE,12,FALSE,12
"1336","LAR",31,48,294,1,2,5,41,26,71,21,94,0,40,47,31,294,1,90,0,2,19,74,55,19,"LAR","TEN",0,0,0,0,0,0,244,10,6,2,48,46,0,246,178,1,"TEN","LAR",28,16,"False","dome","matrixturf",72,45,0,-7,"LAR",52,"2021-11-07",TRUE,-12,TRUE,-12,TRUE,-12,TRUE,-12,TRUE,-12,TRUE,-12
"1337","BAL",27,41,266,3,2,3,13,22,88,45,247,1,43,41,27,266,3,89,0,12,33,89,56,33,"BAL","MIN",0,0,0,0,1,1,323,10,13,3,139,108,2,323,141,0,"MIN","BAL",31,34,"True","outdoors","grass",56,37,8,-6,"BAL",50,"2021-11-07",FALSE,3,FALSE,3,FALSE,3,FALSE,3,FALSE,3,FALSE,3
"1338","MIN",17,28,187,2,0,0,0,50,104,24,131,1,89,28,17,187,2,134,0,0,24,52,28,24,"MIN","BAL",0,1,0,0,1,0,228,6,9,4,79,52,0,227,70,0,"MIN","BAL",31,34,"True","outdoors","grass",56,37,8,-6,"BAL",50,"2021-11-07",FALSE,-3,FALSE,-3,FALSE,-3,FALSE,-3,FALSE,-3,FALSE,-3
"1339","ARI",23,27,282,1,0,2,8,83,238,39,163,3,69,26,23,282,1,154,0,2,37,68,31,37,"ARI","SFO",0,0,0,0,0,0,120,0,5,3,56,107,2,119,193,1,"ARI","SFO",31,17,"False","outdoors","grass",57,74,8,-3,"SFO",45,"2021-11-07",FALSE,14,FALSE,14,FALSE,14,FALSE,14,FALSE,14,FALSE,14
"1340","SFO",28,40,326,2,1,5,28,32,100,11,39,0,17,39,28,326,2,115,2,1,10,56,46,10,"SFO","ARI",0,0,0,1,0,1,355,7,9,4,11,28,2,346,132,1,"ARI","SFO",31,17,"False","outdoors","grass",57,74,8,-3,"SFO",45,"2021-11-07",TRUE,-14,TRUE,-14,TRUE,-14,TRUE,-14,TRUE,-14,TRUE,-14
"1341","CHI",17,29,291,1,1,3,13,50,89,26,136,1,52,29,17,291,1,173,0,5,21,58,37,21,"CHI","PIT",0,0,0,0,0,0,442,7,10,1,101,35,0,441,47,1,"CHI","PIT",27,29,"False","outdoors","grass ",55,51,7,-6,"PIT",38,"2021-11-08",FALSE,-2,FALSE,-2,FALSE,-2,FALSE,-2,FALSE,-2,FALSE,-2
"1342","PIT",21,30,205,2,0,4,30,42,111,32,105,1,53,27,21,205,2,130,1,0,32,66,34,32,"PIT","CHI",0,0,0,0,0,0,151,4,3,3,74,31,4,146,103,0,"CHI","PIT",27,29,"False","outdoors","grass ",55,51,7,-6,"PIT",38,"2021-11-08",FALSE,2,FALSE,2,FALSE,2,FALSE,2,FALSE,2,FALSE,2
"1343","MIA",19,36,314,0,0,4,24,116,174,22,60,1,34,34,19,314,0,220,0,1,21,62,41,21,"MIA","BAL",0,0,0,0,0,0,308,10,14,1,24,36,1,308,166,1,"BAL","MIA",10,22,"False","outdoors","grass ",77,85,4,-7,"BAL",46,"2021-11-11",FALSE,12,FALSE,12,FALSE,12,FALSE,12,FALSE,12,FALSE,12
"1344","BAL",26,43,238,1,1,4,28,30,73,23,94,0,43,41,26,238,1,83,1,2,21,70,49,21,"BAL","MIA",0,0,0,0,0,0,307,7,26,4,59,35,2,307,109,2,"BAL","MIA",10,22,"False","outdoors","grass ",77,85,4,-7,"BAL",46,"2021-11-11",TRUE,-12,TRUE,-12,TRUE,-12,TRUE,-12,TRUE,-12,TRUE,-12
"1345","JAX",16,35,162,0,0,3,10,24,59,24,179,2,106,35,16,162,0,80,1,4,20,62,42,20,"JAX","IND",2,0,0,0,0,0,335,12,9,1,144,35,0,334,73,3,"JAX","IND",17,23,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",47,"2021-11-14",FALSE,-6,FALSE,-6,FALSE,-6,FALSE,-6,FALSE,-6,FALSE,-6
"1346","IND",22,34,180,0,0,1,12,27,78,27,127,1,45,33,22,180,0,109,0,1,26,62,36,26,"IND","JAX",0,0,0,0,1,0,166,6,15,4,92,35,0,166,103,2,"JAX","IND",17,23,"False","retractable roof (closed)","fieldturf ",72,45,0,-10,"IND",47,"2021-11-14",FALSE,6,FALSE,6,FALSE,6,FALSE,6,FALSE,6,FALSE,6
"1347","ARI",17,29,143,0,1,4,39,38,123,20,65,1,24,29,17,143,0,71,1,1,19,53,34,19,"ARI","CAR",0,0,0,0,0,0,233,9,6,4,30,35,1,233,69,0,"CAR","ARI",34,10,"False","retractable roof (closed)","grass ",72,45,0,-10,"ARI",43,"2021-11-14",TRUE,-24,TRUE,-24,TRUE,-24,TRUE,-24,TRUE,-24,TRUE,-24
"1348","CAR",25,33,175,1,1,0,0,25,191,37,166,2,59,32,25,175,1,66,1,1,36,70,34,36,"CAR","ARI",1,0,0,0,0,0,124,5,13,3,87,79,3,123,107,0,"CAR","ARI",34,10,"False","retractable roof (closed)","grass ",72,45,0,-10,"ARI",43,"2021-11-14",FALSE,24,FALSE,24,FALSE,24,FALSE,24,FALSE,24,FALSE,24
"1349","DAL",28,35,317,2,0,0,0,50,301,37,114,3,44,33,28,317,2,163,1,1,36,72,36,36,"DAL","ATL",1,0,0,0,0,0,184,3,7,2,72,42,4,161,184,2,"ATL","DAL",3,43,"False","retractable roof (closed)","matrixturf",72,45,0,-8,"DAL",55,"2021-11-14",FALSE,40,FALSE,40,FALSE,40,FALSE,40,FALSE,40,FALSE,40
"1350","ATL",10,27,131,0,3,2,20,35,21,24,103,0,43,27,10,131,0,80,0,0,24,53,29,24,"ATL","DAL",0,0,0,0,0,0,252,6,7,2,76,27,1,252,47,4,"ATL","DAL",3,43,"False","retractable roof (closed)","matrixturf",72,45,0,-8,"DAL",55,"2021-11-14",TRUE,-40,TRUE,-40,TRUE,-40,TRUE,-40,TRUE,-40,TRUE,-40
"1351","DEN",22,36,226,0,0,1,14,64,79,18,96,1,38,34,22,226,0,135,1,0,18,55,37,18,"DEN","PHI",0,0,0,0,0,0,208,8,7,6,26,70,1,194,122,2,"PHI","DEN",30,13,"False","outdoors","grass ",57,27,19,-2,"DEN",46,"2021-11-14",TRUE,-17,TRUE,-17,TRUE,-17,TRUE,-17,TRUE,-17,TRUE,-17
"1352","PHI",16,23,178,2,1,2,8,36,103,39,216,0,76,22,16,178,2,119,0,1,38,64,26,38,"PHI","DEN",0,0,0,0,0,0,238,3,10,4,125,91,6,227,76,1,"PHI","DEN",30,13,"False","outdoors","grass ",57,27,19,-2,"DEN",46,"2021-11-14",FALSE,17,FALSE,17,FALSE,17,FALSE,17,FALSE,17,FALSE,17
"1353","SEA",20,40,161,0,2,3,28,28,39,16,75,0,24,38,20,161,0,87,0,5,11,59,48,11,"SEA","GNB",0,0,0,0,0,0,466,8,7,1,40,35,1,454,92,3,"SEA","GNB",0,17,"False","outdoors","grass ",35,78,11,-3,"GNB",49,"2021-11-14",TRUE,-17,TRUE,-17,TRUE,-17,TRUE,-17,TRUE,-17,TRUE,-17
"1354","GNB",23,37,292,0,1,1,5,50,75,32,106,2,30,35,23,292,0,179,0,1,31,70,39,31,"GNB","SEA",0,0,0,0,0,0,232,2,5,3,50,56,2,232,215,3,"SEA","GNB",0,17,"False","outdoors","grass ",35,78,11,-3,"GNB",49,"2021-11-14",FALSE,17,FALSE,17,FALSE,17,FALSE,17,FALSE,17,FALSE,17
"1355","CLE",19,33,154,1,1,5,36,31,142,20,99,0,24,31,19,154,1,80,0,0,20,58,38,20,"CLE","NWE",0,0,0,0,0,0,234,5,6,5,56,43,2,220,102,2,"CLE","NWE",7,45,"False","outdoors","fieldturf ",48,54,6,-2,"NWE",45,"2021-11-14",TRUE,-38,TRUE,-38,TRUE,-38,TRUE,-38,TRUE,-38,TRUE,-38
"1356","NWE",22,26,283,4,0,2,15,74,300,34,184,2,59,25,22,283,4,158,0,0,34,62,28,34,"NWE","CLE",0,0,0,0,1,0,179,1,8,1,110,74,3,182,146,1,"CLE","NWE",7,45,"False","outdoors","fieldturf ",48,54,6,-2,"NWE",45,"2021-11-14",FALSE,38,FALSE,38,FALSE,38,FALSE,38,FALSE,38,FALSE,38
"1357","BUF",21,28,366,2,1,2,16,57,125,24,139,4,77,28,21,366,2,180,1,1,23,54,31,23,"BUF","NYJ",0,0,0,1,0,2,362,4,7,2,88,51,3,362,108,1,"BUF","NYJ",45,17,"False","outdoors","fieldturf ",47,56,4,-13,"BUF",47,"2021-11-14",FALSE,28,FALSE,28,FALSE,28,FALSE,28,FALSE,28,FALSE,28
"1358","NYJ",27,47,298,1,4,1,2,53,191,22,70,1,25,46,27,298,1,152,1,0,22,70,48,22,"NYJ","BUF",0,0,0,0,0,0,323,9,13,2,39,31,1,322,158,2,"BUF","NYJ",45,17,"False","outdoors","fieldturf ",47,56,4,-13,"BUF",47,"2021-11-14",TRUE,-28,TRUE,-28,TRUE,-28,TRUE,-28,TRUE,-28,TRUE,-28
"1359","NOR",21,36,309,2,0,4,22,54,194,21,86,1,35,35,21,309,2,172,1,0,21,61,40,21,"NOR","TEN",0,0,0,0,0,0,297,5,9,2,53,33,2,279,120,2,"NOR","TEN",21,23,"False","outdoors","grass ",53,48,12,-3,"TEN",44,"2021-11-14",FALSE,-2,FALSE,-2,FALSE,-2,FALSE,-2,FALSE,-2,FALSE,-2
"1360","TEN",19,27,213,1,0,2,15,50,105,29,66,1,25,27,19,213,1,144,0,1,28,58,30,28,"TEN","NOR",0,0,0,0,0,1,142,3,5,0,34,32,0,142,125,2,"NOR","TEN",21,23,"False","outdoors","grass ",53,48,12,-3,"TEN",44,"2021-11-14",FALSE,2,FALSE,2,FALSE,2,FALSE,2,FALSE,2,FALSE,2
"1361","DET",14,25,114,0,0,4,37,30,67,39,229,2,93,24,14,114,0,54,0,0,39,68,29,39,"DET","PIT",0,0,0,0,1,0,134,3,7,0,92,137,5,124,74,3,"DET","PIT",16,16,"True","outdoors","grass ",37,72,12,-6,"PIT",41,"2021-11-14",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"1362","PIT",30,50,242,1,1,0,0,36,70,31,145,0,42,49,30,242,1,100,2,2,29,81,52,29,"PIT","DET",0,0,0,0,1,0,330,9,12,0,46,99,0,325,103,2,"DET","PIT",16,16,"True","outdoors","grass ",37,72,12,-6,"PIT",41,"2021-11-14",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0
"1363","KAN",36,51,422,5,0,0,0,54,246,25,94,0,51,48,36,422,5,185,0,0,25,76,51,25,"KAN","LVR",0,0,0,1,0,2,410,8,8,6,64,30,0,376,257,2,"KAN","LVR",41,14,"False","dome","grass",72,45,0,-2,"KAN",52,"2021-11-14",FALSE,27,FALSE,27,FALSE,27,FALSE,27,FALSE,27,FALSE,27
"1364","LVR",25,35,261,2,1,2,12,38,99,14,50,0,26,34,25,261,2,152,1,3,11,51,40,11,"LVR","KAN",0,0,0,0,0,0,256,3,7,4,33,17,0,254,129,0,"KAN","LVR",41,14,"False","dome","grass",72,45,0,-2,"KAN",52,"2021-11-14",TRUE,-27,TRUE,-27,TRUE,-27,TRUE,-27,TRUE,-27,TRUE,-27
"1365","MIN",25,37,294,2,0,2,16,27,109,33,103,1,19,35,25,294,2,111,1,1,32,72,40,32,"MIN","LAC",0,0,0,0,0,1,264,6,7,5,30,73,4,236,149,1,"MIN","LAC",27,20,"False","dome","matrixturf",72,45,0,-3,"LAC",53,"2021-11-14",FALSE,7,FALSE,7,FALSE,7,FALSE,7,FALSE,7,FALSE,7
"1366","LAC",20,34,195,1,1,2,24,26,72,19,82,1,37,33,20,195,1,84,0,1,18,55,37,18,"LAC","MIN",0,0,0,0,0,0,190,5,15,2,42,40,0,186,97,3,"MIN","LAC",27,20,"False","dome","matrixturf",72,45,0,-3,"LAC",53,"2021-11-14",FALSE,-7,FALSE,-7,FALSE,-7,FALSE,-7,FALSE,-7,FALSE,-7
"1367","WAS",26,32,256,1,0,5,30,22,110,34,94,2,36,32,26,256,1,122,1,3,31,71,40,31,"WAS","TAM",0,0,0,0,0,0,236,2,18,6,47,47,1,236,89,2,"TAM","WAS",19,29,"False","outdoors","grass ",47,40,8,-9,"TAM",51,"2021-11-14",FALSE,10,FALSE,10,FALSE,10,FALSE,10,FALSE,10,FALSE,10
"1368","TAM",23,34,220,2,2,0,0,40,80,13,53,0,14,33,23,220,2,117,0,0,13,47,34,13,"TAM","WAS",0,0,0,0,0,0,208,5,13,3,32,21,0,201,113,3,"TAM","WAS",19,29,"False","outdoors","grass ",47,40,8,-9,"TAM",51,"2021-11-14",TRUE,-10,TRUE,-10,TRUE,-10,TRUE,-10,TRUE,-10,TRUE,-10
"1369","SFO",15,19,182,2,0,1,3,40,141,44,156,1,34,19,15,182,2,88,0,0,44,64,20,44,"SFO","LAR",0,0,0,0,0,0,125,2,6,0,83,73,3,124,93,0,"LAR","SFO",10,31,"False","outdoors","grass",59,88,0,-4,"LAR",49,"2021-11-15",FALSE,21,FALSE,21,FALSE,21,FALSE,21,FALSE,21,FALSE,21
"1370","LAR",27,42,245,1,2,2,19,35,146,10,52,0,19,42,27,245,1,112,0,0,10,54,44,10,"LAR","SFO",0,0,0,0,0,1,336,9,5,0,35,17,0,335,120,4,"LAR","SFO",10,31,"False","outdoors","grass",59,88,0,-4,"LAR",49,"2021-11-15",TRUE,-21,TRUE,-21,TRUE,-21,TRUE,-21,TRUE,-21,TRUE,-21
